id,log,seen,semantic_template,template,valid,predict
88,"CE sym 28, at 0x110067e0, mask 0x02",False,"CE sym {sym_id}, at {address}, mask {mask}","CE sym <*>, at <*>, mask <*>",True,"CE sym <*>, at <*>, mask <*>"
89,"1 ddr errors(s) detected and corrected on rank 0, symbol 25, bit 1",False,"{error_count} ddr errors(s) detected and corrected on rank {rank}, symbol {symbol}, bit {bit}","<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>",True,"<*> ddr errors(s) detected and corrected on rank <*>, symbol <*>, bit <*>"
90,"CE sym 14, at 0x06047860, mask 0x20",False,"CE sym {sym_id}, at {address}, mask {mask}","CE sym <*>, at <*>, mask <*>",True,"CE sym <*>, at <*>, mask <*>"
98,"CE sym 2, at 0x1b85f080, mask 0x02",False,"CE sym {sym_id}, at {address}, mask {mask}","CE sym <*>, at <*>, mask <*>",True,"CE sym <*>, at <*>, mask <*>"
101,"CE sym 2, at 0x1b85fe80, mask 0x02",False,"CE sym {sym_id}, at {address}, mask {mask}","CE sym <*>, at <*>, mask <*>",True,"CE sym <*>, at <*>, mask <*>"
104,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
105,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
106,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
107,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
108,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
109,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
110,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
111,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
112,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
113,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
114,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
115,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
116,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
117,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
118,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
119,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
120,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
121,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
122,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
123,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
124,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
125,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
126,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
127,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
128,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
129,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
130,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
131,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
132,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
133,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
134,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
135,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
136,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
137,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
138,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
139,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
140,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
141,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
142,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
143,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
144,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
145,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
146,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
147,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
148,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
149,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
150,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
151,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
152,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
153,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
154,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
155,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
156,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
157,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
158,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
159,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
160,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
161,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
162,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
163,data TLB error interrupt,False,data TLB error interrupt,data TLB error interrupt,True,data TLB error interrupt
164,"CE sym 10, at 0x08d10580, mask 0x08",False,"CE sym {sym_id}, at {address}, mask {mask}","CE sym <*>, at <*>, mask <*>",True,"CE sym <*>, at <*>, mask <*>"
165,ciod: Message code 0 is not 51 or 4294967295,False,ciod: Message code {code} is not {value1} or {value2},ciod: Message code <*> is not <*> or <*>,True,ciod: Message code <*> is not <*> or <*>
166,data storage interrupt,False,data storage interrupt,data storage interrupt,True,data storage interrupt
167,data storage interrupt,False,data storage interrupt,data storage interrupt,True,data storage interrupt
168,data storage interrupt,False,data storage interrupt,data storage interrupt,True,data storage interrupt
169,data storage interrupt,False,data storage interrupt,data storage interrupt,True,data storage interrupt
170,data storage interrupt,False,data storage interrupt,data storage interrupt,True,data storage interrupt
171,data storage interrupt,False,data storage interrupt,data storage interrupt,True,data storage interrupt
172,data storage interrupt,False,data storage interrupt,data storage interrupt,True,data storage interrupt
173,data storage interrupt,False,data storage interrupt,data storage interrupt,True,data storage interrupt
174,instruction address: 0x00004ed8,False,instruction address: {address},instruction address: <*>,True,instruction address: <*>
175,instruction address: 0x00004ed8,False,instruction address: {address},instruction address: <*>,True,instruction address: <*>
176,instruction address: 0x00004ed8,False,instruction address: {address},instruction address: <*>,True,instruction address: <*>
177,instruction address: 0x00004ed8,False,instruction address: {address},instruction address: <*>,True,instruction address: <*>
178,instruction address: 0x00004ed8,False,instruction address: {address},instruction address: <*>,True,instruction address: <*>
179,instruction address: 0x00004ed8,False,instruction address: {address},instruction address: <*>,True,instruction address: <*>
180,instruction address: 0x00004ed8,False,instruction address: {address},instruction address: <*>,True,instruction address: <*>
186,data storage interrupt,False,data storage interrupt,data storage interrupt,True,data storage interrupt
187,data storage interrupt,False,data storage interrupt,data storage interrupt,True,data storage interrupt
188,data storage interrupt,False,data storage interrupt,data storage interrupt,True,data storage interrupt
189,data storage interrupt,False,data storage interrupt,data storage interrupt,True,data storage interrupt
190,data storage interrupt,False,data storage interrupt,data storage interrupt,True,data storage interrupt
191,data storage interrupt,False,data storage interrupt,data storage interrupt,True,data storage interrupt
192,data storage interrupt,False,data storage interrupt,data storage interrupt,True,data storage interrupt
193,data storage interrupt,False,data storage interrupt,data storage interrupt,True,data storage interrupt
194,instruction address: 0x00004ed8,False,instruction address: {address},instruction address: <*>,True,instruction address: <*>
195,instruction address: 0x00004ed8,False,instruction address: {address},instruction address: <*>,True,instruction address: <*>
196,instruction address: 0x00004ed8,False,instruction address: {address},instruction address: <*>,True,instruction address: <*>
197,instruction address: 0x00004ed8,False,instruction address: {address},instruction address: <*>,True,instruction address: <*>
198,instruction address: 0x00004ed8,False,instruction address: {address},instruction address: <*>,True,instruction address: <*>
199,instruction address: 0x00004ed8,False,instruction address: {address},instruction address: <*>,True,instruction address: <*>
200,instruction address: 0x00004ed8,False,instruction address: {address},instruction address: <*>,True,instruction address: <*>
201,instruction address: 0x00004ed8,False,instruction address: {address},instruction address: <*>,True,instruction address: <*>
202,data storage interrupt,False,data storage interrupt,data storage interrupt,True,data storage interrupt
203,instruction address: 0x00004ed8,False,instruction address: {address},instruction address: <*>,True,instruction address: <*>
204,instruction address: 0x00004ed8,False,instruction address: {address},instruction address: <*>,True,instruction address: <*>
205,data address: 0x00000002,False,data address: {address},data address: <*>,True,data address: <*>
206,data address: 0x00000002,False,data address: {address},data address: <*>,True,data address: <*>
207,machine check: i-fetch......................0,False,machine check: i-fetch......................{check_status},machine check: i-fetch......................<*>,True,machine check: i-fetch......................<*>
208,machine check: i-fetch......................0,False,machine check: i-fetch......................{check_status},machine check: i-fetch......................<*>,True,machine check: i-fetch......................<*>
209,program interrupt: illegal instruction......0,False,program interrupt: illegal instruction......{code},program interrupt: illegal instruction......<*>,True,program interrupt: illegal instruction......<*>
210,data storage interrupt,False,data storage interrupt,data storage interrupt,True,data storage interrupt
211,data storage interrupt,False,data storage interrupt,data storage interrupt,True,data storage interrupt
212,data storage interrupt,False,data storage interrupt,data storage interrupt,True,data storage interrupt
213,data storage interrupt,False,data storage interrupt,data storage interrupt,True,data storage interrupt
214,data storage interrupt,False,data storage interrupt,data storage interrupt,True,data storage interrupt
215,instruction address: 0x00004ed8,False,instruction address: {address},instruction address: <*>,True,instruction address: <*>
216,data storage interrupt,False,data storage interrupt,data storage interrupt,True,data storage interrupt
217,instruction address: 0x00004ed8,False,instruction address: {address},instruction address: <*>,True,instruction address: <*>
218,data storage interrupt,False,data storage interrupt,data storage interrupt,True,data storage interrupt
219,data address: 0x00000002,False,data address: {address},data address: <*>,True,data address: <*>
220,data storage interrupt,False,data storage interrupt,data storage interrupt,True,data storage interrupt
221,data address: 0x00000002,False,data address: {address},data address: <*>,True,data address: <*>
222,data address: 0x00000002,False,data address: {address},data address: <*>,True,data address: <*>
223,data storage interrupt,False,data storage interrupt,data storage interrupt,True,data storage interrupt
224,data address: 0x00000002,False,data address: {address},data address: <*>,True,data address: <*>
225,machine check: i-fetch......................0,False,machine check: i-fetch......................{check_status},machine check: i-fetch......................<*>,True,machine check: i-fetch......................<*>
226,data storage interrupt,False,data storage interrupt,data storage interrupt,True,data storage interrupt
227,data storage interrupt,False,data storage interrupt,data storage interrupt,True,data storage interrupt
228,data storage interrupt,False,data storage interrupt,data storage interrupt,True,data storage interrupt
229,data storage interrupt,False,data storage interrupt,data storage interrupt,True,data storage interrupt
230,data address: 0x00000002,False,data address: {address},data address: <*>,True,data address: <*>
231,instruction address: 0x00004ed8,False,instruction address: {address},instruction address: <*>,True,instruction address: <*>
232,exception syndrome register: 0x00800000,False,exception syndrome register: {register_value},exception syndrome register: <*>,True,exception syndrome register: <*>
233,exception syndrome register: 0x00800000,False,exception syndrome register: {register_value},exception syndrome register: <*>,True,exception syndrome register: <*>
234,exception syndrome register: 0x00800000,False,exception syndrome register: {register_value},exception syndrome register: <*>,True,exception syndrome register: <*>
235,exception syndrome register: 0x00800000,False,exception syndrome register: {register_value},exception syndrome register: <*>,True,exception syndrome register: <*>
236,program interrupt: illegal instruction......0,False,program interrupt: illegal instruction......{code},program interrupt: illegal instruction......<*>,True,program interrupt: illegal instruction......<*>
237,program interrupt: illegal instruction......0,False,program interrupt: illegal instruction......{code},program interrupt: illegal instruction......<*>,True,program interrupt: illegal instruction......<*>
238,data address: 0x00000002,False,data address: {address},data address: <*>,True,data address: <*>
239,exception syndrome register: 0x00800000,False,exception syndrome register: {register_value},exception syndrome register: <*>,True,exception syndrome register: <*>
240,machine check: i-fetch......................0,False,machine check: i-fetch......................{check_status},machine check: i-fetch......................<*>,True,machine check: i-fetch......................<*>
241,data store interrupt caused by dcbf.........0,False,data store interrupt caused by dcbf.........{status},data store interrupt caused by dcbf.........<*>,True,data store interrupt caused by dcbf.........<*>
242,machine check: i-fetch......................0,False,machine check: i-fetch......................{check_status},machine check: i-fetch......................<*>,True,machine check: i-fetch......................<*>
243,data store interrupt caused by dcbf.........0,False,data store interrupt caused by dcbf.........{status},data store interrupt caused by dcbf.........<*>,True,data store interrupt caused by dcbf.........<*>
244,program interrupt: illegal instruction......0,False,program interrupt: illegal instruction......{code},program interrupt: illegal instruction......<*>,True,program interrupt: illegal instruction......<*>
245,program interrupt: illegal instruction......0,False,program interrupt: illegal instruction......{code},program interrupt: illegal instruction......<*>,True,program interrupt: illegal instruction......<*>
246,program interrupt: privileged instruction...0,False,program interrupt: privileged instruction...{code},program interrupt: privileged instruction...<*>,True,program interrupt: privileged instruction...<*>
247,program interrupt: privileged instruction...0,False,program interrupt: privileged instruction...{code},program interrupt: privileged instruction...<*>,True,program interrupt: privileged instruction...<*>
248,program interrupt: trap instruction.........0,False,program interrupt: trap instruction.........{code},program interrupt: trap instruction.........<*>,True,program interrupt: trap instruction.........<*>
249,program interrupt: imprecise exception......0,False,program interrupt: imprecise exception......{code},program interrupt: imprecise exception......<*>,True,program interrupt: imprecise exception......<*>
250,store operation.............................1,False,store operation.............................{operation_status},store operation.............................<*>,True,store operation.............................<*>
251,store operation.............................1,False,store operation.............................{operation_status},store operation.............................<*>,True,store operation.............................<*>
252,machine state register: 0x00002000,False,machine state register: {register_value},machine state register: <*>,True,machine state register: <*>
253,data store interrupt caused by icbi.........0,False,data store interrupt caused by icbi.........{status},data store interrupt caused by icbi.........<*>,True,data store interrupt caused by icbi.........<*>
254,"problem state (0=sup,1=usr).......0",False,"problem state (0=sup,1=usr).......{state}","problem state (<*>=sup,<*>=usr).......<*>",True,"problem state (0=sup,1=usr).......<*>"
255,data store interrupt caused by icbi.........0,False,data store interrupt caused by icbi.........{status},data store interrupt caused by icbi.........<*>,True,data store interrupt caused by icbi.........<*>
256,data store interrupt caused by icbi.........0,False,data store interrupt caused by icbi.........{status},data store interrupt caused by icbi.........<*>,True,data store interrupt caused by icbi.........<*>
257,floating point instr. enabled.....1,False,floating point instr. enabled.....{enabled},floating point instr. enabled.....<*>,True,floating point instr. enabled.....<*>
258,floating point instr. enabled.....1,False,floating point instr. enabled.....{enabled},floating point instr. enabled.....<*>,True,floating point instr. enabled.....<*>
259,floating point instr. enabled.....1,False,floating point instr. enabled.....{enabled},floating point instr. enabled.....<*>,True,floating point instr. enabled.....<*>
260,auxiliary processor.........................0,False,auxiliary processor.........................{status},auxiliary processor.........................<*>,True,auxiliary processor.........................<*>
261,machine check enable..............0,False,machine check enable..............{status},machine check enable..............<*>,True,machine check enable..............<*>
262,machine check enable..............0,False,machine check enable..............{status},machine check enable..............<*>,True,machine check enable..............<*>
263,floating pt ex mode 0 enable......0,False,floating pt ex mode 0 enable......{status},floating pt ex mode <*> enable......<*>,True,floating pt ex mode 0 enable......<*>
264,program interrupt: unimplemented operation..0,False,program interrupt: unimplemented operation..{code},program interrupt: unimplemented operation..<*>,True,program interrupt: unimplemented operation..<*>
265,debug interrupt enable............0,False,debug interrupt enable............0,debug interrupt enable............<*>,True,debug interrupt enable............0
266,floating pt ex mode 1 enable......0,False,floating pt ex mode 1 enable......{status},floating pt ex mode <*> enable......<*>,True,floating pt ex mode 1 enable......<*>
267,byte ordering exception.....................0,False,byte ordering exception.....................{status},byte ordering exception.....................<*>,True,byte ordering exception.....................<*>
268,byte ordering exception.....................0,False,byte ordering exception.....................{status},byte ordering exception.....................<*>,True,byte ordering exception.....................<*>
269,data address space................0,False,data address space................{status},data address space................<*>,True,data address space................<*>
270,data address space................0,False,data address space................{status},data address space................<*>,True,data address space................<*>
271,program interrupt: imprecise exception......0,False,program interrupt: imprecise exception......{code},program interrupt: imprecise exception......<*>,True,program interrupt: imprecise exception......<*>
272,core configuration register: 0x00002000,False,core configuration register: {register_value},core configuration register: <*>,True,core configuration register: <*>
273,program interrupt: imprecise exception......0,False,program interrupt: imprecise exception......{code},program interrupt: imprecise exception......<*>,True,program interrupt: imprecise exception......<*>
274,program interrupt: fp cr update.............0,False,program interrupt: fp cr update.............{code},program interrupt: fp cr update.............<*>,True,program interrupt: fp cr update.............<*>
275,guaranteed instruction cache block touch.0,False,guaranteed instruction cache block touch.{code},guaranteed instruction cache block touch.<*>,True,guaranteed instruction cache block touch.<*>
276,guaranteed instruction cache block touch.0,False,guaranteed instruction cache block touch.{code},guaranteed instruction cache block touch.<*>,True,guaranteed instruction cache block touch.<*>
277,program interrupt: fp cr field .............0,False,program interrupt: fp cr field .............{code},program interrupt: fp cr field .............<*>,True,program interrupt: fp cr field .............<*>
278,program interrupt: fp cr field .............0,False,program interrupt: fp cr field .............{code},program interrupt: fp cr field .............<*>,True,program interrupt: fp cr field .............<*>
279,program interrupt: fp cr field .............0,False,program interrupt: fp cr field .............{code},program interrupt: fp cr field .............<*>,True,program interrupt: fp cr field .............<*>
280,guaranteed data cache block touch........1,False,guaranteed data cache block touch........{code},guaranteed data cache block touch........<*>,True,guaranteed data cache block touch........<*>
281,program interrupt: fp cr field .............0,False,program interrupt: fp cr field .............{code},program interrupt: fp cr field .............<*>,True,program interrupt: fp cr field .............<*>
282,force load/store alignment...............0,False,force load/store alignment...............{alignment_status},force load/store alignment...............<*>,True,force load/store alignment...............<*>
283,icache prefetch depth....................0,False,icache prefetch depth....................{depth},icache prefetch depth....................<*>,True,icache prefetch depth....................<*>
284,machine state register: 0x00002000,False,machine state register: {register_value},machine state register: <*>,True,machine state register: <*>
285,machine state register: 0x00002000,False,machine state register: {register_value},machine state register: <*>,True,machine state register: <*>
286,icache prefetch threshold................0,False,icache prefetch threshold................{threshold},icache prefetch threshold................<*>,True,icache prefetch threshold................<*>
287,icache prefetch threshold................0,False,icache prefetch threshold................{threshold},icache prefetch threshold................<*>,True,icache prefetch threshold................<*>
288,machine state register: 0x00002000,False,machine state register: {register_value},machine state register: <*>,True,machine state register: <*>
289,wait state enable.................0,False,wait state enable.................{status},wait state enable.................<*>,True,wait state enable.................<*>
290,critical input interrupt enable...0,False,critical input interrupt enable...{code},critical input interrupt enable...<*>,True,critical input interrupt enable...<*>
291,"problem state (0=sup,1=usr).......0",False,"problem state (0=sup,1=usr).......{state}","problem state (<*>=sup,<*>=usr).......<*>",True,"problem state (0=sup,1=usr).......<*>"
292,"problem state (0=sup,1=usr).......0",False,"problem state (0=sup,1=usr).......{state}","problem state (<*>=sup,<*>=usr).......<*>",True,"problem state (0=sup,1=usr).......<*>"
293,floating point instr. enabled.....1,False,floating point instr. enabled.....{enabled},floating point instr. enabled.....<*>,True,floating point instr. enabled.....<*>
294,special purpose registers:,False,special purpose registers:,special purpose registers:,True,special purpose registers:
295,lr:00004ed0 cr:28244842 xer:20000002 ctr:00086000,False,lr:{lr} cr:{cr} xer:{xer} ctr:{ctr},lr:<*> cr:<*> xer:<*> ctr:<*>,True,lr:<*> cr:<*> xer:<*> ctr:<*>
297,floating pt ex mode 0 enable......0,False,floating pt ex mode 0 enable......{status},floating pt ex mode <*> enable......<*>,True,floating pt ex mode 0 enable......<*>
298,floating pt ex mode 0 enable......0,False,floating pt ex mode 0 enable......{status},floating pt ex mode <*> enable......<*>,True,floating pt ex mode 0 enable......<*>
299,debug wait enable.................0,False,debug wait enable.................{status},debug wait enable.................<*>,True,debug wait enable.................<*>
300,floating pt ex mode 1 enable......0,False,floating pt ex mode 1 enable......{status},floating pt ex mode <*> enable......<*>,True,floating pt ex mode 1 enable......<*>
301,instruction address space.........0,False,instruction address space.........{status},instruction address space.........<*>,True,instruction address space.........<*>
302,data address space................0,False,data address space................{status},data address space................<*>,True,data address space................<*>
303,data address space................0,False,data address space................{status},data address space................<*>,True,data address space................<*>
304,data address space................0,False,data address space................{status},data address space................<*>,True,data address space................<*>
305,core configuration register: 0x00002000,False,core configuration register: {register_value},core configuration register: <*>,True,core configuration register: <*>
306,core configuration register: 0x00002000,False,core configuration register: {register_value},core configuration register: <*>,True,core configuration register: <*>
307,core configuration register: 0x00002000,False,core configuration register: {register_value},core configuration register: <*>,True,core configuration register: <*>
308,core configuration register: 0x00002000,False,core configuration register: {register_value},core configuration register: <*>,True,core configuration register: <*>
309,core configuration register: 0x00002000,False,core configuration register: {register_value},core configuration register: <*>,True,core configuration register: <*>
310,core configuration register: 0x00002000,False,core configuration register: {register_value},core configuration register: <*>,True,core configuration register: <*>
315,total of 1 ddr error(s) detected and corrected,False,total of {error_count} ddr error(s) detected and corrected,total of <*> ddr error(s) detected and corrected,True,total of <*> ddr error(s) detected and corrected
317,instruction cache parity error corrected,False,instruction cache parity error corrected,instruction cache parity error corrected,True,instruction cache parity error corrected
318,instruction cache parity error corrected,False,instruction cache parity error corrected,instruction cache parity error corrected,True,instruction cache parity error corrected
319,instruction cache parity error corrected,False,instruction cache parity error corrected,instruction cache parity error corrected,True,instruction cache parity error corrected
320,instruction cache parity error corrected,False,instruction cache parity error corrected,instruction cache parity error corrected,True,instruction cache parity error corrected
321,instruction cache parity error corrected,False,instruction cache parity error corrected,instruction cache parity error corrected,True,instruction cache parity error corrected
322,instruction cache parity error corrected,False,instruction cache parity error corrected,instruction cache parity error corrected,True,instruction cache parity error corrected
326,instruction cache parity error corrected,False,instruction cache parity error corrected,instruction cache parity error corrected,True,instruction cache parity error corrected
327,instruction cache parity error corrected,False,instruction cache parity error corrected,instruction cache parity error corrected,True,instruction cache parity error corrected
328,instruction cache parity error corrected,False,instruction cache parity error corrected,instruction cache parity error corrected,True,instruction cache parity error corrected
329,instruction cache parity error corrected,False,instruction cache parity error corrected,instruction cache parity error corrected,True,instruction cache parity error corrected
330,instruction cache parity error corrected,False,instruction cache parity error corrected,instruction cache parity error corrected,True,instruction cache parity error corrected
331,instruction cache parity error corrected,False,instruction cache parity error corrected,instruction cache parity error corrected,True,instruction cache parity error corrected
332,instruction cache parity error corrected,False,instruction cache parity error corrected,instruction cache parity error corrected,True,instruction cache parity error corrected
334,instruction cache parity error corrected,False,instruction cache parity error corrected,instruction cache parity error corrected,True,instruction cache parity error corrected
335,instruction cache parity error corrected,False,instruction cache parity error corrected,instruction cache parity error corrected,True,instruction cache parity error corrected
346,ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:51706,False,ciod: failed to read message prefix on control stream (CioStream socket to {ip_address}:{port},ciod: failed to read message prefix on control stream (CioStream socket to <*>,True,ciod: failed to read message prefix on control stream (CioStream socket to <*>:<*>
347,instruction cache parity error corrected,False,instruction cache parity error corrected,instruction cache parity error corrected,True,instruction cache parity error corrected
349,"CE sym 2, at 0x0b85f680, mask 0x0e",False,"CE sym {sym_id}, at {address}, mask {mask}","CE sym <*>, at <*>, mask <*>",True,"CE sym <*>, at <*>, mask <*>"
