id,log,seen,semantic_template,template,valid,predict
11,visible is system.message.count gt 0,False,{variable_name} is {variable_name}.{variable_name},visible is <*> gt <*>,True,<*> is <*>.<*>
12,mVisiblity.getValue is false,False,{mVisiblity}.getValue is {value},mVisiblity.getValue is <*>,True,<*>.getValue is <*>
13,visible is system.ownerinfo.show,False,{variable_name} is {variable_name}.{variable_name},visible is <*>,True,<*> is <*>.<*>
14,mVisiblity.getValue is false,False,{mVisiblity}.getValue is {value},mVisiblity.getValue is <*>,True,<*>.getValue is <*>
15,"release:lock=233570404, flg=0x0, tag=""View Lock"", name=com.android.systemui"", ws=null, uid=10037, pid=2227",False,"release:lock={lock_id}, flg={flag}, tag={tag}, name={name}, ws={workspace}, uid={user_id}, pid={process_id}","release:lock=<*>, flg=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>",True,"release:lock=<*>, flg=<*>, tag=<*>, name=<*>, ws=<*>, uid=<*>, pid=<*>"
16,"ready=true,policy=3,wakefulness=1,wksummary=0x23,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",False,"ready={boolean},policy={integer},wakefulness={integer},wksummary={hexadecimal},uasummary={hexadecimal},bootcompleted={boolean},boostinprogress={boolean},waitmodeenable={boolean},mode={boolean},manual={integer},auto={integer},adj={float}userId={integer}","ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",True,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
17,Skipping AppWindowToken(df0798e token=Token(78af589 ActivityRecord(3b04890 u0 com.tencent.qt.qtl/com.tencent.video.player.activity.PlayerActivity t761))) -- going to hide,False,Skipping AppWindowToken({token_id} token=Token({token_value} ActivityRecord({activity_record_id} u0 {package_name}/{activity_name} t{task_id})) -- going to hide,Skipping AppWindowToken(<*> token=Token(<*> ActivityRecord(<*> u0 <*>))) -- going to hide,True,Skipping AppWindowToken(<*> token=Token(<*> ActivityRecord(<*> u0 <*>/<*> t<*>)) -- going to hide
18,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-24.0",False,"updateClipping isOverlap:{isOverlap}, getTopPadding={getTopPadding}, Translation={Translation}","updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>",True,"updateClipping isOverlap:<*>, getTopPadding=<*>, Translation=<*>"
19,updateDimmedActivatedHideSensitive overlap:false,False,updateDimmedActivatedHideSensitive overlap:{boolean},updateDimmedActivatedHideSensitive overlap:<*>,True,updateDimmedActivatedHideSensitive overlap:<*>
20,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,False,getRunningAppProcesses: caller {caller_id} does not hold REAL_GET_TASKS; limiting output,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,True,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output
21,"release:lock=189667585, flg=0x0, tag=""*launch*"", name=android"", ws=WorkSource(10113), uid=1000, pid=1702",False,"release:lock={lock_id}, flg={flag}, tag={tag}, name={name}, ws={workspace}, uid={user_id}, pid={process_id}","release:lock=<*>, flg=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>",True,"release:lock=<*>, flg=<*>, tag=<*>, name=<*>, ws=<*>, uid=<*>, pid=<*>"
22,"ready=true,policy=3,wakefulness=1,wksummary=0x23,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",False,"ready={boolean},policy={integer},wakefulness={integer},wksummary={hexadecimal},uasummary={hexadecimal},bootcompleted={boolean},boostinprogress={boolean},waitmodeenable={boolean},mode={boolean},manual={integer},auto={integer},adj={float}userId={integer}","ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",True,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
23,"setSystemUiVisibility vis=40000500 mask=ffffffff oldVal=508 newVal=40000500 diff=40000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",False,"setSystemUiVisibility vis={vis} mask={mask} oldVal={oldVal} newVal={newVal} diff={diff} fullscreenStackVis={fullscreenStackVis} dockedStackVis={dockedStackVis}, fullscreenStackBounds=Rect({fullscreenStackBounds}), dockedStackBounds=Rect({dockedStackBounds})","setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>, <*> - <*>, <*>), dockedStackBounds=Rect(<*>, <*> - <*>, <*>)",True,"setSystemUiVisibility vis=<*> mask=<*> oldVal=<*> newVal=<*> diff=<*> fullscreenStackVis=<*> dockedStackVis=<*>, fullscreenStackBounds=Rect(<*>), dockedStackBounds=Rect(<*>)"
24,cancelAutohide,False,cancelAutohide,cancelAutohide,True,cancelAutohide
25,"notifyUiVisibilityChanged:vis=0x40000500, SystemUiVisibility=0x40000500",False,"notifyUiVisibilityChanged:vis={visibility_value}, SystemUiVisibility={system_ui_visibility_value}","notifyUiVisibilityChanged:vis=<*>, SystemUiVisibility=<*>",True,"notifyUiVisibilityChanged:vis=<*>, SystemUiVisibility=<*>"
26,Destroying surface Surface(name=SurfaceView - com.tencent.qt.qtl/com.tencent.video.player.activity.PlayerActivity) called by com.android.server.wm.WindowStateAnimator.destroyDeferredSurfaceLocked:942 com.android.server.wm.WindowManagerService.performDeferredDestroyWindow:3407 com.android.server.wm.Session.performDeferredDestroy:225 android.view.IWindowSession$Stub.onTransact:398 com.android.server.wm.Session.onTransact:136 android.os.Binder.execTransact:565 <bottom of call stack> <bottom of call stack>,False,Destroying surface Surface(name={surface_name}) called by {method_calls},Destroying surface Surface(name=<*>) called by <*>,True,Destroying surface Surface(name=<*>) called by <*>
27,Destroying surface Surface(name=com.tencent.qt.qtl/com.tencent.video.player.activity.PlayerActivity) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.WindowManagerService.tryStartExitingAnimation:3299 com.android.server.wm.WindowManagerService.relayoutWindow:3179 com.android.server.wm.Session.relayout:215 android.view.IWindowSession$Stub.onTransact:286 com.android.server.wm.Session.onTransact:136,False,Destroying surface Surface(name={surface_name}) called by {method_calls},Destroying surface Surface(name=<*>) called by <*>,True,Destroying surface Surface(name=<*>) called by <*>
28,"release:lock=62617001, flg=0x0, tag=""WindowManager"", name=android"", ws=WorkSource(10113), uid=1000, pid=1702",False,"release:lock={lock_id}, flg={flag}, tag={tag}, name={name}, ws={workspace}, uid={user_id}, pid={process_id}","release:lock=<*>, flg=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>",True,"release:lock=<*>, flg=<*>, tag=<*>, name=<*>, ws=<*>, uid=<*>, pid=<*>"
29,"userActivityNoUpdateLocked: eventTime=261843648, event=0, flags=0x1, uid=1000",False,"userActivityNoUpdateLocked: eventTime={eventTime}, event={event}, flags={flags}, uid={uid}","userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",True,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>"
30,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",False,"ready={boolean},policy={integer},wakefulness={integer},wksummary={hexadecimal},uasummary={hexadecimal},bootcompleted={boolean},boostinprogress={boolean},waitmodeenable={boolean},mode={boolean},manual={integer},auto={integer},adj={float}userId={integer}","ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",True,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
31,"orientation change is complete, call stopFreezingDisplayLocked",False,"orientation change is complete, call {function_name}","orientation change is complete, call stopFreezingDisplayLocked",True,"orientation change is complete, call <*>"
32,Screen frozen for +1s0ms due to Window(ca98d5 u0 com.tencent.qt.qtl/com.tencent.qt.qtl.activity.info.NewsDetailXmlActivity),False,Screen frozen for {duration} due to Window({window_id}),Screen frozen for <*> due to Window(<*> u0 <*>),True,Screen frozen for <*> due to Window(<*>)
33,startAnimation begin,False,startAnimation begin,startAnimation begin,True,startAnimation begin
34,startAnimation end,False,startAnimation end,startAnimation end,True,startAnimation end
35,"release:lock=226887582, flg=0x0, tag=""SCREEN_FROZEN"", name=android"", ws=null, uid=1000, pid=1702",False,"release:lock={lock_id}, flg={flag}, tag={tag}, name={name}, ws={workspace}, uid={user_id}, pid={process_id}","release:lock=<*>, flg=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>",True,"release:lock=<*>, flg=<*>, tag=<*>, name=<*>, ws=<*>, uid=<*>, pid=<*>"
36,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",False,"ready={boolean},policy={integer},wakefulness={integer},wksummary={hexadecimal},uasummary={hexadecimal},bootcompleted={boolean},boostinprogress={boolean},waitmodeenable={boolean},mode={boolean},manual={integer},auto={integer},adj={float}userId={integer}","ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",True,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
37,remove(PendingIntent(19abed0: PendingIntentRecord(a485420 com.tencent.qt.qtl broadcastIntent))) changed bounds; rebatching,False,{action},remove(PendingIntent(<*>: PendingIntentRecord(<*> <*> broadcastIntent))) changed bounds; rebatching,True,<*>
38,"rotationForOrientationLw(orient=1, last=0); user=0 USER_ROTATION_LOCKED",False,"rotationForOrientationLw(orient={orient}, last={last}); user={user} USER_ROTATION_LOCKED","rotationForOrientationLw(orient=<*>, last=<*>); user=<*> USER_ROTATION_LOCKED",True,"rotationForOrientationLw(orient=<*>, last=<*>); user=<*> USER_ROTATION_LOCKED"
39,"Application requested orientation 1, got rotation 0 which has compatible metrics",False,"Application requested orientation {orientation}, got rotation {rotation} which has compatible metrics","Application requested orientation <*>, got rotation <*> which has compatible metrics",True,"Application requested orientation <*>, got rotation <*> which has compatible metrics"
40,"acquire lock=166121161, flags=0x1, tag=""RILJ_ACK_WL"", name=com.android.phone, ws=null, uid=1001, pid=2626",False,"acquire lock={lock_id}, flags={flags}, tag=""{tag}"", name={name}, ws={ws}, uid={uid}, pid={pid}","acquire lock=<*>, flags=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>",True,"acquire lock=<*>, flags=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>"
41,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",False,"ready={boolean},policy={integer},wakefulness={integer},wksummary={hexadecimal},uasummary={hexadecimal},bootcompleted={boolean},boostinprogress={boolean},waitmodeenable={boolean},mode={boolean},manual={integer},auto={integer},adj={float}userId={integer}","ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",True,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
42,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",False,"ready={boolean},policy={integer},wakefulness={integer},wksummary={hexadecimal},uasummary={hexadecimal},bootcompleted={boolean},boostinprogress={boolean},waitmodeenable={boolean},mode={boolean},manual={integer},auto={integer},adj={float}userId={integer}","ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",True,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
43,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",False,"ready={boolean},policy={integer},wakefulness={integer},wksummary={hexadecimal},uasummary={hexadecimal},bootcompleted={boolean},boostinprogress={boolean},waitmodeenable={boolean},mode={boolean},manual={integer},auto={integer},adj={float}userId={integer}","ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",True,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
44,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",False,"ready={boolean},policy={integer},wakefulness={integer},wksummary={hexadecimal},uasummary={hexadecimal},bootcompleted={boolean},boostinprogress={boolean},waitmodeenable={boolean},mode={boolean},manual={integer},auto={integer},adj={float}userId={integer}","ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",True,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
45,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",False,"ready={boolean},policy={integer},wakefulness={integer},wksummary={hexadecimal},uasummary={hexadecimal},bootcompleted={boolean},boostinprogress={boolean},waitmodeenable={boolean},mode={boolean},manual={integer},auto={integer},adj={float}userId={integer}","ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",True,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
46,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",False,"ready={boolean},policy={integer},wakefulness={integer},wksummary={hexadecimal},uasummary={hexadecimal},bootcompleted={boolean},boostinprogress={boolean},waitmodeenable={boolean},mode={boolean},manual={integer},auto={integer},adj={float}userId={integer}","ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",True,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
47,shouldBlockLocation running ...,False,shouldBlockLocation running ...,shouldBlockLocation running ...,True,shouldBlockLocation running ...
48,shouldBlockLocation ret:false,False,shouldBlockLocation ret:{boolean},shouldBlockLocation ret:<*>,True,shouldBlockLocation ret:<*>
49,shouldBlockLocation running ...,False,shouldBlockLocation running ...,shouldBlockLocation running ...,True,shouldBlockLocation running ...
50,shouldBlockLocation ret:false,False,shouldBlockLocation ret:{boolean},shouldBlockLocation ret:<*>,True,shouldBlockLocation ret:<*>
51,getNeighboringCellInfo calling app is com.amap.android.ams,False,getNeighboringCellInfo calling app is {app_name},getNeighboringCellInfo calling app is <*>,True,getNeighboringCellInfo calling app is <*>
52,shouldBlockLocation running ...,False,shouldBlockLocation running ...,shouldBlockLocation running ...,True,shouldBlockLocation running ...
53,shouldBlockLocation ret:false,False,shouldBlockLocation ret:{boolean},shouldBlockLocation ret:<*>,True,shouldBlockLocation ret:<*>
54,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",False,"ready={boolean},policy={integer},wakefulness={integer},wksummary={hexadecimal},uasummary={hexadecimal},bootcompleted={boolean},boostinprogress={boolean},waitmodeenable={boolean},mode={boolean},manual={integer},auto={integer},adj={float}userId={integer}","ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",True,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
55,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",False,"ready={boolean},policy={integer},wakefulness={integer},wksummary={hexadecimal},uasummary={hexadecimal},bootcompleted={boolean},boostinprogress={boolean},waitmodeenable={boolean},mode={boolean},manual={integer},auto={integer},adj={float}userId={integer}","ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",True,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
56,shouldBlockLocation running ...,False,shouldBlockLocation running ...,shouldBlockLocation running ...,True,shouldBlockLocation running ...
57,shouldBlockLocation ret:false,False,shouldBlockLocation ret:{boolean},shouldBlockLocation ret:<*>,True,shouldBlockLocation ret:<*>
58,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",False,"ready={boolean},policy={integer},wakefulness={integer},wksummary={hexadecimal},uasummary={hexadecimal},bootcompleted={boolean},boostinprogress={boolean},waitmodeenable={boolean},mode={boolean},manual={integer},auto={integer},adj={float}userId={integer}","ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",True,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
59,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",False,"ready={boolean},policy={integer},wakefulness={integer},wksummary={hexadecimal},uasummary={hexadecimal},bootcompleted={boolean},boostinprogress={boolean},waitmodeenable={boolean},mode={boolean},manual={integer},auto={integer},adj={float}userId={integer}","ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",True,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
60,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",False,"ready={boolean},policy={integer},wakefulness={integer},wksummary={hexadecimal},uasummary={hexadecimal},bootcompleted={boolean},boostinprogress={boolean},waitmodeenable={boolean},mode={boolean},manual={integer},auto={integer},adj={float}userId={integer}","ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",True,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
61,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",False,"ready={boolean},policy={integer},wakefulness={integer},wksummary={hexadecimal},uasummary={hexadecimal},bootcompleted={boolean},boostinprogress={boolean},waitmodeenable={boolean},mode={boolean},manual={integer},auto={integer},adj={float}userId={integer}","ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>.0userId=<*>",True,"ready=<*>,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=<*>,boostinprogress=<*>,waitmodeenable=<*>,mode=<*>,manual=<*>,auto=<*>,adj=<*>userId=<*>"
62,"release:lock=166121161, flg=0x0, tag=""RILJ_ACK_WL"", name=com.android.phone"", ws=null, uid=1001, pid=2626",False,"release:lock={lock_id}, flg={flag}, tag={tag}, name={name}, ws={workspace}, uid={user_id}, pid={process_id}","release:lock=<*>, flg=<*>, tag=""<*>"", name=<*>, ws=<*>, uid=<*>, pid=<*>",True,"release:lock=<*>, flg=<*>, tag=<*>, name=<*>, ws=<*>, uid=<*>, pid=<*>"
