id,log,seen,semantic_template,template,valid,predict
13,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220-135-151-1.hinet-ip.hinet.net user=root,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,True,<*>; <*>
14,session opened for user cyrus by (uid=0),False,session opened for user {username} by (uid={uid}),session opened for user <*> by (uid=<*>),True,session opened for user <*> by (uid=<*>)
16,ALERT exited abnormally with [1],False,ALERT exited abnormally with [{exit_code}],ALERT exited abnormally with [<*>],True,ALERT exited abnormally with [<*>]
17,session opened for user news by (uid=0),False,session opened for user {username} by (uid={uid}),session opened for user <*> by (uid=<*>),True,session opened for user <*> by (uid=<*>)
19,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
20,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
21,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
22,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
23,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
24,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
25,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
26,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
27,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
28,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
29,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
30,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
31,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
32,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
33,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
34,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
35,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
36,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
37,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
38,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
39,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
40,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
41,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
42,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
43,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
44,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
45,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
46,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
47,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
48,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
49,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
50,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
51,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
52,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
53,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
54,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
55,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
56,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
57,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
58,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
59,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
60,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
61,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
62,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
63,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
64,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
65,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
66,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
67,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
68,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
69,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
70,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
71,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
72,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
73,session opened for user cyrus by (uid=0),False,session opened for user {username} by (uid={uid}),session opened for user <*> by (uid=<*>),True,session opened for user <*> by (uid=<*>)
75,ALERT exited abnormally with [1],False,ALERT exited abnormally with [{exit_code}],ALERT exited abnormally with [<*>],True,ALERT exited abnormally with [<*>]
76,session opened for user news by (uid=0),False,session opened for user {username} by (uid={uid}),session opened for user <*> by (uid=<*>),True,session opened for user <*> by (uid=<*>)
78,session opened for user cyrus by (uid=0),False,session opened for user {username} by (uid={uid}),session opened for user <*> by (uid=<*>),True,session opened for user <*> by (uid=<*>)
80,ALERT exited abnormally with [1],False,ALERT exited abnormally with [{exit_code}],ALERT exited abnormally with [<*>],True,ALERT exited abnormally with [<*>]
81,session opened for user news by (uid=0),False,session opened for user {username} by (uid={uid}),session opened for user <*> by (uid=<*>),True,session opened for user <*> by (uid=<*>)
83,connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
84,connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
85,connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
86,connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
87,connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
88,connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
89,connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:02 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
90,connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:04 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
91,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.46.224.253 user=guest,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,True,<*>; <*>
92,session opened for user test by (uid=509),False,session opened for user {username} by (uid={uid}),session opened for user <*> by (uid=<*>),True,session opened for user <*> by (uid=<*>)
94,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
95,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
96,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
97,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
98,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
99,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:07 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
100,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:07 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
101,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
102,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
103,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
104,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
105,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
106,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
107,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
108,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
109,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
110,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
111,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
112,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
113,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
114,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
115,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
116,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
117,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
118,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
119,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
120,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
121,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
122,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
123,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
124,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
125,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
126,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
127,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
128,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
129,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
130,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
131,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
132,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
133,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
134,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
135,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
136,User unknown timed out after 900 seconds at Sat Jun 18 02:23:10 2005,False,User unknown timed out after {timeout_duration} at {timestamp},User unknown timed out after <*> seconds at <*>,True,User unknown timed out after <*> at <*>
137,session opened for user cyrus by (uid=0),False,session opened for user {username} by (uid={uid}),session opened for user <*> by (uid=<*>),True,session opened for user <*> by (uid=<*>)
139,ALERT exited abnormally with [1],False,ALERT exited abnormally with [{exit_code}],ALERT exited abnormally with [<*>],True,ALERT exited abnormally with [<*>]
140,session opened for user news by (uid=0),False,session opened for user {username} by (uid={uid}),session opened for user <*> by (uid=<*>),True,session opened for user <*> by (uid=<*>)
142,session opened for user cyrus by (uid=0),False,session opened for user {username} by (uid={uid}),session opened for user <*> by (uid=<*>),True,session opened for user <*> by (uid=<*>)
144,cupsd shutdown succeeded,False,cupsd shutdown succeeded,cupsd shutdown succeeded,True,cupsd shutdown succeeded
145,cupsd startup succeeded,False,cupsd startup {status},cupsd startup succeeded,True,cupsd startup <*>
146,restart.,False,restart.,restart.,True,restart.
147,ALERT exited abnormally with [1],False,ALERT exited abnormally with [{exit_code}],ALERT exited abnormally with [<*>],True,ALERT exited abnormally with [<*>]
148,session opened for user news by (uid=0),False,session opened for user {username} by (uid={uid}),session opened for user <*> by (uid=<*>),True,session opened for user <*> by (uid=<*>)
150,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
151,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
152,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
153,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
154,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
155,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
156,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
157,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
158,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
159,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
160,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
161,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,False,connection from {ip_address} ({hostname}) at {date_time},connection from <*> at <*>,True,connection from <*> (<*>) at <*>
162,session opened for user cyrus by (uid=0),False,session opened for user {username} by (uid={uid}),session opened for user <*> by (uid=<*>),True,session opened for user <*> by (uid=<*>)
164,ALERT exited abnormally with [1],False,ALERT exited abnormally with [{exit_code}],ALERT exited abnormally with [<*>],True,ALERT exited abnormally with [<*>]
165,session opened for user news by (uid=0),False,session opened for user {username} by (uid={uid}),session opened for user <*> by (uid=<*>),True,session opened for user <*> by (uid=<*>)
167,Received SNMP packet(s) from 67.170.148.126,False,Received SNMP packet(s) from {ip_address},Received SNMP packet(s) from <*>,True,Received SNMP packet(s) from <*>
168,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
169,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,False,{action}; {user_status},authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*>,True,<*>; <*>
170,check pass; user unknown,False,{action}; {user_status},check pass; user unknown,True,<*>; <*>
